"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","Airport_fee","cbd_congestion_fee","trip_duration_min","pickup_date","pickup_hour"
"1","2025-01-04T22:02:29.000Z","2025-01-04T22:18:48.000Z","1","0.0","99","N","127","75","1","26.5","0.0","0.5","0.0","0.0","1.0","28.0","0.0","0.0","0.0","16.316666666666666","2025-01-04","22"
"1","2025-01-04T22:45:49.000Z","2025-01-04T23:15:13.000Z","1","0.0","99","N","90","61","1","26.5","0.0","0.5","0.0","0.0","1.0","28.0","0.0","0.0","0.0","29.4","2025-01-04","22"
"1","2025-01-04T22:43:09.000Z","2025-01-04T22:44:09.000Z","1","0.0","5","N","262","263","1","45.0","0.0","0.0","11.5","0.0","1.0","57.5","0.0","0.0","0.0","1.0","2025-01-04","22"
"2","2025-01-04T22:29:42.000Z","2025-01-04T22:32:43.000Z","2","0.09","1","N","230","161","2","4.4","1.0","0.5","0.0","0.0","1.0","9.4","2.5","0.0","0.0","3.0166666666666666","2025-01-04","22"
"2","2025-01-04T22:38:11.000Z","2025-01-04T22:40:32.000Z","2","0.04","1","N","74","74","4","4.4","1.0","0.5","0.0","0.0","1.0","6.9","0.0","0.0","0.0","2.35","2025-01-04","22"
"1","2025-01-04T22:59:57.000Z","2025-01-04T23:04:32.000Z","1","0.0","1","N","237","237","2","3.7","3.5","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","4.583333333333333","2025-01-04","22"
"2","2025-01-04T22:36:27.000Z","2025-01-04T22:50:18.000Z","3","0.0","1","N","142","230","1","12.1","1.0","0.5","3.42","0.0","1.0","20.52","2.5","0.0","0.0","13.85","2025-01-04","22"
"2","2025-01-04T22:52:48.000Z","2025-01-04T22:59:29.000Z","3","0.0","1","N","230","48","1","7.2","1.0","0.5","2.0","0.0","1.0","14.2","2.5","0.0","0.0","6.683333333333334","2025-01-04","22"
"2","2025-01-04T22:45:16.000Z","2025-01-04T22:46:47.000Z","1","0.05","1","N","48","48","1","3.7","1.0","0.5","1.74","0.0","1.0","10.44","2.5","0.0","0.0","1.5166666666666666","2025-01-04","22"
"2","2025-01-04T22:33:06.000Z","2025-01-04T22:41:19.000Z","1","0.0","1","N","142","141","1","8.6","1.0","0.5","2.72","0.0","1.0","16.32","2.5","0.0","0.0","8.216666666666667","2025-01-04","22"
"2","2025-01-04T22:39:01.000Z","2025-01-04T22:58:43.000Z","2","0.0","1","N","164","140","1","16.3","1.0","0.5","3.0","0.0","1.0","24.3","2.5","0.0","0.0","19.7","2025-01-04","22"
"2","2025-01-04T22:51:04.000Z","2025-01-05T00:50:37.000Z","4","119.62","5","N","130","265","1","300.0","0.0","0.0","0.0","34.76","1.0","336.51","0.0","0.0","0.75","119.55","2025-01-04","22"
"1","2025-01-04T22:09:27.000Z","2025-01-04T22:11:05.000Z","1","0.0","2","N","132","132","1","70.0","1.75","0.5","20.05","6.94","1.0","100.24","0.0","1.75","0.0","1.6333333333333333","2025-01-04","22"
"2","2025-01-04T22:45:15.000Z","2025-01-04T22:57:13.000Z","1","0.08","1","N","230","163","2","10.7","1.0","0.5","0.0","0.0","1.0","15.7","2.5","0.0","0.0","11.966666666666667","2025-01-04","22"
"2","2025-01-04T22:09:34.000Z","2025-01-04T22:11:05.000Z","1","0.08","1","N","166","41","2","3.7","1.0","0.5","0.0","0.0","1.0","6.2","0.0","0.0","0.0","1.5166666666666666","2025-01-04","22"
"2","2025-01-04T22:23:14.000Z","2025-01-04T22:37:46.000Z","1","0.0","1","N","48","107","2","12.8","1.0","0.5","0.0","0.0","1.0","17.8","2.5","0.0","0.0","14.533333333333333","2025-01-04","22"
"2","2025-01-04T22:12:15.000Z","2025-01-04T22:15:21.000Z","1","0.0","1","N","236","141","1","5.1","1.0","0.5","2.02","0.0","1.0","12.12","2.5","0.0","0.0","3.1","2025-01-04","22"
"2","2025-01-04T22:20:02.000Z","2025-01-04T22:29:48.000Z","2","0.0","1","N","141","262","1","9.3","1.0","0.5","2.14","0.0","1.0","16.44","2.5","0.0","0.0","9.766666666666667","2025-01-04","22"
"2","2025-01-04T22:56:41.000Z","2025-01-04T23:02:57.000Z","2","0.0","1","N","142","163","1","7.2","1.0","0.5","2.44","0.0","1.0","14.64","2.5","0.0","0.0","6.266666666666667","2025-01-04","22"
"1","2025-01-04T22:12:15.000Z","2025-01-04T22:30:19.000Z","3","0.0","1","N","186","114","1","15.6","3.5","0.5","4.1","0.0","1.0","24.7","2.5","0.0","0.0","18.066666666666666","2025-01-04","22"
"1","2025-01-04T23:32:02.000Z","2025-01-04T23:53:11.000Z","1","0.0","1","N","136","41","1","26.5","0.0","0.5","0.0","0.0","1.0","28.0","0.0","0.0","0.0","21.15","2025-01-04","23"
"2","2025-01-04T23:02:03.000Z","2025-01-04T23:03:05.000Z","1","0.03","1","N","148","148","2","3.0","1.0","0.5","0.0","0.0","1.0","8.0","2.5","0.0","0.0","1.0333333333333334","2025-01-04","23"
"1","2025-01-04T23:08:32.000Z","2025-01-04T23:19:00.000Z","1","0.0","1","N","232","232","1","14.5","0.0","0.5","0.0","0.0","1.0","16.0","0.0","0.0","0.0","10.466666666666667","2025-01-04","23"
"1","2025-01-04T23:04:28.000Z","2025-01-04T23:05:28.000Z","1","0.0","1","N","137","137","2","3.0","3.5","0.5","0.0","0.0","1.0","8.0","2.5","0.0","0.0","1.0","2025-01-04","23"
"2","2025-01-04T23:12:14.000Z","2025-01-04T23:34:23.000Z","2","0.0","1","N","68","158","1","17.7","1.0","0.5","4.54","0.0","1.0","27.24","2.5","0.0","0.0","22.15","2025-01-04","23"
"2","2025-01-04T23:38:05.000Z","2025-01-04T23:42:01.000Z","2","0.09","1","N","230","230","1","5.1","1.0","0.5","0.0","0.0","1.0","10.1","2.5","0.0","0.0","3.933333333333333","2025-01-04","23"
"2","2025-01-04T23:14:10.000Z","2025-01-04T23:23:32.000Z","2","0.0","1","N","140","107","1","9.3","1.0","0.5","2.86","0.0","1.0","17.16","2.5","0.0","0.0","9.366666666666667","2025-01-04","23"
"2","2025-01-04T23:32:11.000Z","2025-01-04T23:42:36.000Z","2","0.0","1","N","137","79","1","10.0","1.0","0.5","3.0","0.0","1.0","18.0","2.5","0.0","0.0","10.416666666666666","2025-01-04","23"
"2","2025-01-04T23:14:17.000Z","2025-01-04T23:15:38.000Z","5","0.09","1","N","48","48","1","3.7","1.0","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","1.35","2025-01-04","23"
"2","2025-01-04T23:33:46.000Z","2025-01-04T23:35:02.000Z","2","0.03","1","N","114","114","4","3.7","1.0","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","1.2666666666666666","2025-01-04","23"
"2","2025-01-04T23:39:14.000Z","2025-01-04T23:41:06.000Z","2","0.05","1","N","231","231","3","3.7","1.0","0.5","0.0","0.0","1.0","8.7","2.5","0.0","0.0","1.8666666666666667","2025-01-04","23"
"1","2025-01-04T23:05:14.000Z","2025-01-04T23:34:34.000Z","1","0.0","99","N","226","89","1","40.5","0.0","0.5","0.0","0.0","1.0","42.0","0.0","0.0","0.0","29.333333333333332","2025-01-04","23"
"1","2025-01-04T23:58:31.000Z","2025-01-05T00:22:01.000Z","1","0.0","99","N","152","136","1","29.5","0.0","0.5","0.0","0.0","1.0","31.0","0.0","0.0","0.0","23.5","2025-01-04","23"
"2","2025-01-04T23:02:28.000Z","2025-01-04T23:15:53.000Z","1","0.0","1","N","114","162","1","12.1","1.0","0.5","4.28","0.0","1.0","21.38","2.5","0.0","0.0","13.416666666666666","2025-01-04","23"
"2","2025-01-04T23:32:20.000Z","2025-01-05T00:01:24.000Z","1","0.0","1","N","79","238","1","23.3","1.0","0.5","5.0","0.0","1.0","33.3","2.5","0.0","0.0","29.066666666666666","2025-01-04","23"
"2","2025-01-04T23:55:04.000Z","2025-01-04T23:57:38.000Z","2","0.04","1","N","264","211","1","4.4","1.0","0.5","1.88","0.0","1.0","11.28","2.5","0.0","0.0","2.566666666666667","2025-01-04","23"
"2","2025-01-04T23:09:06.000Z","2025-01-04T23:27:57.000Z","4","0.0","1","N","230","100","1","15.6","1.0","0.5","2.0","0.0","1.0","22.6","2.5","0.0","0.0","18.85","2025-01-04","23"
"2","2025-01-04T23:46:34.000Z","2025-01-05T00:08:00.000Z","4","0.0","1","N","186","79","1","17.7","1.0","0.5","4.69","0.0","1.0","28.14","2.5","0.0","0.75","21.433333333333334","2025-01-04","23"
"1","2025-01-04T23:10:34.000Z","2025-01-04T23:11:39.000Z","1","0.0","1","N","132","132","4","3.0","2.75","0.5","0.0","0.0","1.0","7.25","0.0","1.75","0.0","1.0833333333333333","2025-01-04","23"
"1","2025-01-04T23:26:51.000Z","2025-01-04T23:51:03.000Z","1","0.0","1","N","48","4","1","17.7","3.5","0.5","4.55","0.0","1.0","27.25","2.5","0.0","0.0","24.2","2025-01-04","23"
"1","2025-01-04T23:09:35.000Z","2025-01-04T23:32:34.000Z","2","0.0","1","N","48","238","1","18.4","3.5","0.5","6.0","0.0","1.0","29.4","2.5","0.0","0.0","22.983333333333334","2025-01-04","23"
"1","2025-01-04T23:50:35.000Z","2025-01-04T23:59:46.000Z","2","0.0","1","N","230","163","1","9.3","3.5","0.5","2.85","0.0","1.0","17.15","2.5","0.0","0.0","9.183333333333334","2025-01-04","23"
"2","2025-01-05T00:53:28.000Z","2025-01-05T00:54:42.000Z","1","0.04","1","N","211","144","1","3.7","1.0","0.5","20.0","0.0","1.0","29.45","2.5","0.0","0.75","1.2333333333333334","2025-01-05","0"
"1","2025-01-05T00:59:51.000Z","2025-01-05T01:29:54.000Z","1","0.0","99","N","218","97","1","48.5","0.0","0.5","0.0","0.0","1.0","50.0","0.0","0.0","0.0","30.05","2025-01-05","0"
"1","2025-01-05T00:12:36.000Z","2025-01-05T00:22:51.000Z","1","0.0","99","N","79","68","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","10.25","2025-01-05","0"
"2","2025-01-05T00:05:25.000Z","2025-01-05T00:19:56.000Z","2","0.0","1","N","114","170","4","12.8","1.0","0.5","0.0","0.0","1.0","18.55","2.5","0.0","0.75","14.516666666666667","2025-01-05","0"
"2","2025-01-05T00:58:54.000Z","2025-01-05T00:59:56.000Z","1","0.09","1","N","107","107","4","3.7","1.0","0.5","0.0","0.0","1.0","9.45","2.5","0.0","0.75","1.0333333333333334","2025-01-05","0"
"1","2025-01-05T00:46:17.000Z","2025-01-05T00:47:47.000Z","1","0.0","5","N","107","107","1","20.0","0.0","0.0","5.25","0.0","1.0","26.25","0.0","0.0","0.0","1.5","2025-01-05","0"
"1","2025-01-05T00:41:33.000Z","2025-01-05T00:44:07.000Z","1","0.0","1","N","234","234","3","4.4","3.5","0.5","0.0","0.0","1.0","9.4","2.5","0.0","0.0","2.566666666666667","2025-01-05","0"
"1","2025-01-05T00:33:33.000Z","2025-01-05T00:34:51.000Z","1","0.0","5","N","141","141","1","83.0","0.0","0.0","16.8","0.0","1.0","100.8","0.0","0.0","0.0","1.3","2025-01-05","0"
"1","2025-01-05T00:01:03.000Z","2025-01-05T00:09:35.000Z","2","0.0","1","N","163","143","1","8.6","3.5","0.5","2.0","0.0","1.0","15.6","2.5","0.0","0.0","8.533333333333333","2025-01-05","0"
